ST,STATE,OCC_TITLE,A_MEAN
VT,Vermont,"Chemistry Teachers, Postsecondary",80970
VT,Vermont,"Environmental Science Teachers, Postsecondary",70950
VT,Vermont,"Physics Teachers, Postsecondary",91580
VT,Vermont,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",88980
VT,Vermont,"Economics Teachers, Postsecondary",78700
VT,Vermont,"Geography Teachers, Postsecondary",74920
VT,Vermont,"Political Science Teachers, Postsecondary",89510
VT,Vermont,"Psychology Teachers, Postsecondary",65280
VT,Vermont,"Sociology Teachers, Postsecondary",75120
VT,Vermont,"Education Teachers, Postsecondary",64360
VT,Vermont,"Art, Drama, and Music Teachers, Postsecondary",63720
VT,Vermont,"Communications Teachers, Postsecondary",66270
VT,Vermont,"English Language and Literature Teachers, Postsecondary",58280
VT,Vermont,"Foreign Language and Literature Teachers, Postsecondary",66340
VT,Vermont,"History Teachers, Postsecondary",74060
VT,Vermont,"Philosophy and Religion Teachers, Postsecondary",64610
VT,Vermont,"Recreation and Fitness Studies Teachers, Postsecondary",45140
VT,Vermont,"Vocational Education Teachers, Postsecondary",44030
VT,Vermont,"Postsecondary Teachers, All Other",58130
VT,Vermont,"Preschool Teachers, Except Special Education",31790
VT,Vermont,"Kindergarten Teachers, Except Special Education",53920
VT,Vermont,"Elementary School Teachers, Except Special Education",54260
VT,Vermont,"Middle School Teachers, Except Special and Career/Technical Education",56400
VT,Vermont,"Career/Technical Education Teachers, Middle School",56180
VT,Vermont,"Secondary School Teachers, Except Special and Career/Technical Education",54400
VT,Vermont,"Career/Technical Education Teachers, Secondary School",56020
VT,Vermont,"Special Education Teachers, Preschool",49400
VT,Vermont,"Special Education Teachers, Kindergarten and Elementary School",54150
VT,Vermont,"Special Education Teachers, Middle School",57020
VT,Vermont,"Special Education Teachers, Secondary School",53470
VT,Vermont,Adult Basic and Secondary Education and Literacy Teachers and Instructors,53710
VT,Vermont,Self-Enrichment Education Teachers,44280
VT,Vermont,"Teachers and Instructors, All Other, Except Substitute Teachers",40570
VT,Vermont,Substitute Teachers,25990
VT,Vermont,Archivists,40740
VT,Vermont,Curators,55400
VT,Vermont,Museum Technicians and Conservators,33970
VT,Vermont,Librarians,51510
VT,Vermont,Library Technicians,31840
VT,Vermont,Audio-Visual and Multimedia Collections Specialists,44130
VT,Vermont,Instructional Coordinators,56200
VT,Vermont,Teacher Assistants,29390
VT,Vermont,"Education, Training, and Library Workers, All Other",64940
VT,Vermont,"Arts, Design, Entertainment, Sports, and Media Occupations",44990
VT,Vermont,Art Directors,80520
VT,Vermont,Craft Artists,30230
VT,Vermont,"Fine Artists, Including Painters, Sculptors, and Illustrators",33900
VT,Vermont,Commercial and Industrial Designers,56360
VT,Vermont,Fashion Designers,49010
VT,Vermont,Floral Designers,27050
VT,Vermont,Graphic Designers,46810
VT,Vermont,Interior Designers,43530
VT,Vermont,Merchandise Displayers and Window Trimmers,28380
VT,Vermont,Set and Exhibit Designers,45260
VT,Vermont,Producers and Directors,52930
VT,Vermont,Coaches and Scouts,37360
VT,Vermont,"Umpires, Referees, and Other Sports Officials",33420
VT,Vermont,Choreographers,52780
VT,Vermont,Radio and Television Announcers,30920
VT,Vermont,Reporters and Correspondents,37580
VT,Vermont,Public Relations Specialists,58040
VT,Vermont,Editors,50550
VT,Vermont,Technical Writers,64940
VT,Vermont,Writers and Authors,64580
VT,Vermont,Interpreters and Translators,37750
VT,Vermont,Audio and Video Equipment Technicians,32080
VT,Vermont,Broadcast Technicians,37480
VT,Vermont,Sound Engineering Technicians,43570
VT,Vermont,Photographers,38030
VT,Vermont,"Camera Operators, Television, Video, and Motion Picture",32900
VT,Vermont,Healthcare Practitioners and Technical Occupations,72220
VT,Vermont,Chiropractors,58460
VT,Vermont,"Dentists, General",204760
VT,Vermont,Oral and Maxillofacial Surgeons,197600
VT,Vermont,Dietitians and Nutritionists,56740
VT,Vermont,Optometrists,105310
VT,Vermont,Pharmacists,122890
VT,Vermont,Anesthesiologists,161910
VT,Vermont,Family and General Practitioners,147070
VT,Vermont,"Internists, General",171650
VT,Vermont,Obstetricians and Gynecologists,175790
VT,Vermont,"Pediatricians, General",141510
VT,Vermont,Psychiatrists,185050
VT,Vermont,Surgeons,191470
VT,Vermont,"Physicians and Surgeons, All Other",182160
VT,Vermont,Physician Assistants,107050
VT,Vermont,Occupational Therapists,74700
VT,Vermont,Physical Therapists,73660
VT,Vermont,Radiation Therapists,85220
VT,Vermont,Recreational Therapists,39870
VT,Vermont,Respiratory Therapists,59240
VT,Vermont,Speech-Language Pathologists,64530
VT,Vermont,Veterinarians,87300
VT,Vermont,Registered Nurses,64320
VT,Vermont,Nurse Midwives,93390
VT,Vermont,Nurse Practitioners,91030
VT,Vermont,"Health Diagnosing and Treating Practitioners, All Other",73430
VT,Vermont,Medical and Clinical Laboratory Technologists,68000
VT,Vermont,Medical and Clinical Laboratory Technicians,51450
VT,Vermont,Dental Hygienists,62160
VT,Vermont,Cardiovascular Technologists and Technicians,54520
VT,Vermont,Diagnostic Medical Sonographers,70590
VT,Vermont,Radiologic Technologists,57890
VT,Vermont,Emergency Medical Technicians and Paramedics,30770
VT,Vermont,Dietetic Technicians,31990
VT,Vermont,Pharmacy Technicians,32600
VT,Vermont,Psychiatric Technicians,30740
VT,Vermont,Respiratory Therapy Technicians,50730
VT,Vermont,Surgical Technologists,39060
VT,Vermont,Veterinary Technologists and Technicians,33180
VT,Vermont,Ophthalmic Medical Technicians,40450
VT,Vermont,Licensed Practical and Licensed Vocational Nurses,44420
VT,Vermont,Medical Records and Health Information Technicians,40080
VT,Vermont,"Opticians, Dispensing",41950
VT,Vermont,Hearing Aid Specialists,54210
VT,Vermont,"Health Technologists and Technicians, All Other",55760
VT,Vermont,Occupational Health and Safety Specialists,65880
VT,Vermont,Athletic Trainers,48910
VT,Vermont,"Healthcare Practitioners and Technical Workers, All Other",44650
VT,Vermont,Healthcare Support Occupations,30920
VT,Vermont,Home Health Aides,25920
VT,Vermont,Nursing Assistants,26700
VT,Vermont,Occupational Therapy Assistants,49170
VT,Vermont,Physical Therapist Assistants,51930
VT,Vermont,Physical Therapist Aides,31900
VT,Vermont,Massage Therapists,50000
VT,Vermont,Dental Assistants,38860
VT,Vermont,Medical Assistants,33720
VT,Vermont,Medical Equipment Preparers,33150
VT,Vermont,Medical Transcriptionists,37010
VT,Vermont,Pharmacy Aides,24080
VT,Vermont,Veterinary Assistants and Laboratory Animal Caretakers,24220
VT,Vermont,Phlebotomists,31230
VT,Vermont,"Healthcare Support Workers, All Other",34260
VT,Vermont,Protective Service Occupations,40650
VT,Vermont,First-Line Supervisors of Correctional Officers,54340
VT,Vermont,First-Line Supervisors of Police and Detectives,80210
VT,Vermont,"First-Line Supervisors of Protective Service Workers, All Other",53060
VT,Vermont,Firefighters,43420
VT,Vermont,Correctional Officers and Jailers,40340
VT,Vermont,Detectives and Criminal Investigators,81550
VT,Vermont,Fish and Game Wardens,52210
VT,Vermont,Parking Enforcement Workers,37650
VT,Vermont,Police and Sheriff's Patrol Officers,44870
VT,Vermont,Animal Control Workers,29640
VT,Vermont,Security Guards,29580
VT,Vermont,Crossing Guards,28190
VT,Vermont,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",22420
VT,Vermont,Transportation Security Screeners,36520
VT,Vermont,"Protective Service Workers, All Other",34380
VT,Vermont,Food Preparation and Serving Related Occupations,26290
VT,Vermont,Chefs and Head Cooks,43150
VT,Vermont,First-Line Supervisors of Food Preparation and Serving Workers,37560
VT,Vermont,"Cooks, Fast Food",22420
VT,Vermont,"Cooks, Institution and Cafeteria",27790
VT,Vermont,"Cooks, Restaurant",26790
VT,Vermont,"Cooks, Short Order",26500
VT,Vermont,"Cooks, All Other",30030
VT,Vermont,Food Preparation Workers,23030
VT,Vermont,Bartenders,28780
VT,Vermont,"Combined Food Preparation and Serving Workers, Including Fast Food",21810
VT,Vermont,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",22380
VT,Vermont,Waiters and Waitresses,29900
VT,Vermont,"Food Servers, Nonrestaurant",26310
VT,Vermont,Dining Room and Cafeteria Attendants and Bartender Helpers,22300
VT,Vermont,Dishwashers,20840
VT,Vermont,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",23650
VT,Vermont,"Food Preparation and Serving Related Workers, All Other",22690
VT,Vermont,Building and Grounds Cleaning and Maintenance Occupations,28760
VT,Vermont,First-Line Supervisors of Housekeeping and Janitorial Workers,*
VT,Vermont,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",46000
VT,Vermont,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",27070
VT,Vermont,Maids and Housekeeping Cleaners,23660
VT,Vermont,Pest Control Workers,46270
VT,Vermont,Landscaping and Groundskeeping Workers,30020
VT,Vermont,Tree Trimmers and Pruners,35310
VT,Vermont,Personal Care and Service Occupations,28150
VT,Vermont,First-Line Supervisors of Personal Service Workers,41760
VT,Vermont,Nonfarm Animal Caretakers,25380
VT,Vermont,"Ushers, Lobby Attendants, and Ticket Takers",19630
VT,Vermont,Amusement and Recreation Attendants,23050
VT,Vermont,"Entertainment Attendants and Related Workers, All Other",25910
VT,Vermont,Funeral Attendants,36210
VT,Vermont,"Morticians, Undertakers, and Funeral Directors",53660
VT,Vermont,"Hairdressers, Hairstylists, and Cosmetologists",28570
VT,Vermont,Manicurists and Pedicurists,35240
VT,Vermont,Skincare Specialists,46330
VT,Vermont,Baggage Porters and Bellhops,22600
VT,Vermont,Tour Guides and Escorts,21730
VT,Vermont,Childcare Workers,24070
VT,Vermont,Fitness Trainers and Aerobics Instructors,38970
VT,Vermont,Recreation Workers,32700
VT,Vermont,Residential Advisors,29470
VT,Vermont,"Personal Care and Service Workers, All Other",30670
VT,Vermont,Sales and Related Occupations,35990
VT,Vermont,First-Line Supervisors of Retail Sales Workers,45820
VT,Vermont,First-Line Supervisors of Non-Retail Sales Workers,79120
VT,Vermont,Cashiers,21810
VT,Vermont,Counter and Rental Clerks,31580
VT,Vermont,Parts Salespersons,32800
VT,Vermont,Retail Salespersons,28030
VT,Vermont,Advertising Sales Agents,52760
VT,Vermont,Insurance Sales Agents,71560
VT,Vermont,"Securities, Commodities, and Financial Services Sales Agents",84860
VT,Vermont,Travel Agents,41390
VT,Vermont,"Sales Representatives, Services, All Other",56300
VT,Vermont,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",84550
VT,Vermont,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",61870
VT,Vermont,Demonstrators and Product Promoters,30140
VT,Vermont,Real Estate Brokers,43490
VT,Vermont,Real Estate Sales Agents,*
VT,Vermont,Sales Engineers,81550
VT,Vermont,Telemarketers,28560
VT,Vermont,"Sales and Related Workers, All Other",34760
VT,Vermont,Office and Administrative Support Occupations,35650
VT,Vermont,First-Line Supervisors of Office and Administrative Support Workers,54240
VT,Vermont,"Switchboard Operators, Including Answering Service",27600
VT,Vermont,Bill and Account Collectors,38830
VT,Vermont,Billing and Posting Clerks,35240
VT,Vermont,"Bookkeeping, Accounting, and Auditing Clerks",37860
VT,Vermont,Payroll and Timekeeping Clerks,39620
VT,Vermont,Procurement Clerks,40070
VT,Vermont,Tellers,27560
VT,Vermont,Brokerage Clerks,46730
VT,Vermont,"Court, Municipal, and License Clerks",34240
VT,Vermont,Customer Service Representatives,33430
VT,Vermont,"Eligibility Interviewers, Government Programs",43930
VT,Vermont,File Clerks,31500
VT,Vermont,"Hotel, Motel, and Resort Desk Clerks",24020
VT,Vermont,"Interviewers, Except Eligibility and Loan",34070
VT,Vermont,"Library Assistants, Clerical",25240
VT,Vermont,Loan Interviewers and Clerks,35380
VT,Vermont,New Accounts Clerks,32650
VT,Vermont,Order Clerks,34660
VT,Vermont,"Human Resources Assistants, Except Payroll and Timekeeping",37900
VT,Vermont,Receptionists and Information Clerks,29250
VT,Vermont,Reservation and Transportation Ticket Agents and Travel Clerks,24530
VT,Vermont,"Information and Record Clerks, All Other",36120
VT,Vermont,Cargo and Freight Agents,41720
VT,Vermont,Couriers and Messengers,23640
VT,Vermont,"Police, Fire, and Ambulance Dispatchers",39670
VT,Vermont,"Dispatchers, Except Police, Fire, and Ambulance",36850
VT,Vermont,"Meter Readers, Utilities",40160
VT,Vermont,Postal Service Clerks,49770
VT,Vermont,Postal Service Mail Carriers,49770
VT,Vermont,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",42410
VT,Vermont,"Production, Planning, and Expediting Clerks",44290
VT,Vermont,"Shipping, Receiving, and Traffic Clerks",31640
VT,Vermont,Stock Clerks and Order Fillers,25990
VT,Vermont,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",40820
VT,Vermont,Executive Secretaries and Executive Administrative Assistants,49540
VT,Vermont,Legal Secretaries,43800
VT,Vermont,Medical Secretaries,37610
VT,Vermont,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",33320
VT,Vermont,Computer Operators,41950
VT,Vermont,Data Entry Keyers,32830
VT,Vermont,Word Processors and Typists,32670
VT,Vermont,Desktop Publishers,39150
VT,Vermont,Insurance Claims and Policy Processing Clerks,37720
VT,Vermont,"Mail Clerks and Mail Machine Operators, Except Postal Service",31180
VT,Vermont,"Office Clerks, General",30460
VT,Vermont,"Office Machine Operators, Except Computer",26160
VT,Vermont,"Office and Administrative Support Workers, All Other",46440
VT,Vermont,"Farming, Fishing, and Forestry Occupations",30540
VT,Vermont,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",45640
VT,Vermont,"Graders and Sorters, Agricultural Products",23890
VT,Vermont,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",26890
VT,Vermont,"Farmworkers, Farm, Ranch, and Aquacultural Animals",26560
VT,Vermont,Logging Equipment Operators,39040
VT,Vermont,Construction and Extraction Occupations,41270
VT,Vermont,First-Line Supervisors of Construction Trades and Extraction Workers,59660
VT,Vermont,Brickmasons and Blockmasons,54350
VT,Vermont,Stonemasons,41830
VT,Vermont,Carpenters,41700
VT,Vermont,Carpet Installers,37320
VT,Vermont,Floor Sanders and Finishers,36760
VT,Vermont,Cement Masons and Concrete Finishers,36620
VT,Vermont,Construction Laborers,32420
VT,Vermont,"Paving, Surfacing, and Tamping Equipment Operators",34830
VT,Vermont,Operating Engineers and Other Construction Equipment Operators,38370
VT,Vermont,Drywall and Ceiling Tile Installers,41170
VT,Vermont,Tapers,41140
VT,Vermont,Electricians,45000
VT,Vermont,Glaziers,37870
VT,Vermont,"Insulation Workers, Floor, Ceiling, and Wall",35250
VT,Vermont,"Painters, Construction and Maintenance",36400
VT,Vermont,Pipelayers,40080
VT,Vermont,"Plumbers, Pipefitters, and Steamfitters",46810
VT,Vermont,Roofers,33470
VT,Vermont,Sheet Metal Workers,45360
VT,Vermont,Structural Iron and Steel Workers,40350
VT,Vermont,Solar Photovoltaic Installers,39910
VT,Vermont,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",35630
VT,Vermont,Helpers--Carpenters,30520
VT,Vermont,Helpers--Electricians,30560
VT,Vermont,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",30140
VT,Vermont,Helpers--Roofers,22510
VT,Vermont,Construction and Building Inspectors,52350
VT,Vermont,Hazardous Materials Removal Workers,37700
VT,Vermont,Highway Maintenance Workers,37520
VT,Vermont,Septic Tank Servicers and Sewer Pipe Cleaners,33230
VT,Vermont,"Earth Drillers, Except Oil and Gas",40990
VT,Vermont,"Rock Splitters, Quarry",47120
VT,Vermont,"Installation, Maintenance, and Repair Occupations",45500
VT,Vermont,"First-Line Supervisors of Mechanics, Installers, and Repairers",61320
VT,Vermont,"Computer, Automated Teller, and Office Machine Repairers",43990
VT,Vermont,"Radio, Cellular, and Tower Equipment Installers and Repairers",55950
VT,Vermont,"Telecommunications Equipment Installers and Repairers, Except Line Installers",62360
VT,Vermont,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",58630
VT,Vermont,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",84970
VT,Vermont,Electronic Home Entertainment Equipment Installers and Repairers,38680
VT,Vermont,Security and Fire Alarm Systems Installers,46760
VT,Vermont,Aircraft Mechanics and Service Technicians,57280
VT,Vermont,Automotive Body and Related Repairers,43350
VT,Vermont,Automotive Glass Installers and Repairers,32170
VT,Vermont,Automotive Service Technicians and Mechanics,38690
VT,Vermont,Bus and Truck Mechanics and Diesel Engine Specialists,43820
VT,Vermont,Farm Equipment Mechanics and Service Technicians,38550
