ST,STATE,OCC_TITLE,A_MEAN
GU,Guam,"Computer Occupations, All Other",74550
GU,Guam,Architecture and Engineering Occupations,56010
GU,Guam,"Architects, Except Landscape and Naval",73770
GU,Guam,Civil Engineers,60790
GU,Guam,Electrical Engineers,49780
GU,Guam,Mechanical Engineers,63420
GU,Guam,Architectural and Civil Drafters,34840
GU,Guam,Electrical and Electronics Engineering Technicians,49270
GU,Guam,"Engineering Technicians, Except Drafters, All Other",50540
GU,Guam,"Life, Physical, and Social Science Occupations",52700
GU,Guam,Urban and Regional Planners,59570
GU,Guam,Biological Technicians,35790
GU,Guam,Community and Social Service Occupations,44180
GU,Guam,"Educational, Guidance, School, and Vocational Counselors",56940
GU,Guam,Rehabilitation Counselors,36240
GU,Guam,"Child, Family, and School Social Workers",38350
GU,Guam,Healthcare Social Workers,48170
GU,Guam,Mental Health and Substance Abuse Social Workers,40080
GU,Guam,"Social Workers, All Other",47390
GU,Guam,Health Educators,48660
GU,Guam,Social and Human Service Assistants,31410
GU,Guam,Clergy,38250
GU,Guam,Legal Occupations,67660
GU,Guam,Lawyers,90480
GU,Guam,Paralegals and Legal Assistants,44170
GU,Guam,"Education, Training, and Library Occupations",43150
GU,Guam,"Preschool Teachers, Except Special Education",33110
GU,Guam,"Kindergarten Teachers, Except Special Education",45260
GU,Guam,"Elementary School Teachers, Except Special Education",46490
GU,Guam,"Middle School Teachers, Except Special and Career/Technical Education",45830
GU,Guam,"Secondary School Teachers, Except Special and Career/Technical Education",46080
GU,Guam,"Teachers and Instructors, All Other, Except Substitute Teachers",33900
GU,Guam,Librarians,52810
GU,Guam,Library Technicians,30970
GU,Guam,Instructional Coordinators,*
GU,Guam,Teacher Assistants,24690
GU,Guam,"Education, Training, and Library Workers, All Other",34640
GU,Guam,"Arts, Design, Entertainment, Sports, and Media Occupations",32410
GU,Guam,Graphic Designers,26160
GU,Guam,Coaches and Scouts,39520
GU,Guam,Reporters and Correspondents,26440
GU,Guam,Public Relations Specialists,50810
GU,Guam,"Camera Operators, Television, Video, and Motion Picture",23960
GU,Guam,Healthcare Practitioners and Technical Occupations,61810
GU,Guam,Dietitians and Nutritionists,46830
GU,Guam,Pharmacists,112300
GU,Guam,Family and General Practitioners,*
GU,Guam,"Physicians and Surgeons, All Other",221130
GU,Guam,Registered Nurses,52890
GU,Guam,Nurse Practitioners,51980
GU,Guam,Medical and Clinical Laboratory Technologists,61500
GU,Guam,Medical and Clinical Laboratory Technicians,34470
GU,Guam,Cardiovascular Technologists and Technicians,37680
GU,Guam,Radiologic Technologists,42490
GU,Guam,Pharmacy Technicians,30650
GU,Guam,Licensed Practical and Licensed Vocational Nurses,34090
GU,Guam,Medical Records and Health Information Technicians,29620
GU,Guam,Occupational Health and Safety Specialists,49320
GU,Guam,Occupational Health and Safety Technicians,26920
GU,Guam,Healthcare Support Occupations,24890
GU,Guam,Nursing Assistants,25510
GU,Guam,Massage Therapists,19770
GU,Guam,Dental Assistants,29570
GU,Guam,Medical Assistants,24370
GU,Guam,Phlebotomists,20120
GU,Guam,Protective Service Occupations,37000
GU,Guam,"First-Line Supervisors of Protective Service Workers, All Other",*
GU,Guam,Security Guards,20020
GU,Guam,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",20140
GU,Guam,Transportation Security Screeners,40440
GU,Guam,Food Preparation and Serving Related Occupations,20250
GU,Guam,Chefs and Head Cooks,27970
GU,Guam,First-Line Supervisors of Food Preparation and Serving Workers,23490
GU,Guam,"Cooks, Fast Food",19080
GU,Guam,"Cooks, Institution and Cafeteria",23290
GU,Guam,"Cooks, Restaurant",20650
GU,Guam,"Cooks, Short Order",18690
GU,Guam,Food Preparation Workers,19300
GU,Guam,Bartenders,19270
GU,Guam,"Combined Food Preparation and Serving Workers, Including Fast Food",20310
GU,Guam,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",18700
GU,Guam,Waiters and Waitresses,20240
GU,Guam,"Food Servers, Nonrestaurant",20400
GU,Guam,Dining Room and Cafeteria Attendants and Bartender Helpers,18750
GU,Guam,Dishwashers,18880
GU,Guam,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",18840
GU,Guam,Building and Grounds Cleaning and Maintenance Occupations,20610
GU,Guam,First-Line Supervisors of Housekeeping and Janitorial Workers,26670
GU,Guam,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",20860
GU,Guam,Maids and Housekeeping Cleaners,18870
GU,Guam,Pest Control Workers,23580
GU,Guam,Landscaping and Groundskeeping Workers,20840
GU,Guam,Personal Care and Service Occupations,22500
GU,Guam,First-Line Supervisors of Personal Service Workers,28320
GU,Guam,"Ushers, Lobby Attendants, and Ticket Takers",18410
GU,Guam,Amusement and Recreation Attendants,18990
GU,Guam,"Hairdressers, Hairstylists, and Cosmetologists",26110
GU,Guam,Baggage Porters and Bellhops,19290
GU,Guam,Concierges,21830
GU,Guam,Tour Guides and Escorts,20280
GU,Guam,Childcare Workers,19550
GU,Guam,Fitness Trainers and Aerobics Instructors,51830
GU,Guam,Recreation Workers,21970
GU,Guam,Sales and Related Occupations,23160
GU,Guam,First-Line Supervisors of Retail Sales Workers,26790
GU,Guam,First-Line Supervisors of Non-Retail Sales Workers,36530
GU,Guam,Cashiers,19820
GU,Guam,Counter and Rental Clerks,20220
GU,Guam,Parts Salespersons,21390
GU,Guam,Retail Salespersons,23560
GU,Guam,Advertising Sales Agents,34230
GU,Guam,Insurance Sales Agents,30650
GU,Guam,Travel Agents,29430
GU,Guam,"Sales Representatives, Services, All Other",32340
GU,Guam,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",28910
GU,Guam,Office and Administrative Support Occupations,28720
GU,Guam,First-Line Supervisors of Office and Administrative Support Workers,39880
GU,Guam,"Switchboard Operators, Including Answering Service",24270
GU,Guam,Bill and Account Collectors,25960
GU,Guam,Billing and Posting Clerks,26810
GU,Guam,"Bookkeeping, Accounting, and Auditing Clerks",29440
GU,Guam,Payroll and Timekeeping Clerks,31700
GU,Guam,Procurement Clerks,31660
GU,Guam,Tellers,23920
GU,Guam,Customer Service Representatives,23580
GU,Guam,File Clerks,23080
GU,Guam,"Hotel, Motel, and Resort Desk Clerks",19730
GU,Guam,"Interviewers, Except Eligibility and Loan",27980
GU,Guam,Loan Interviewers and Clerks,25360
GU,Guam,New Accounts Clerks,28450
GU,Guam,"Human Resources Assistants, Except Payroll and Timekeeping",35370
GU,Guam,Receptionists and Information Clerks,21600
GU,Guam,Reservation and Transportation Ticket Agents and Travel Clerks,35860
GU,Guam,Cargo and Freight Agents,*
GU,Guam,Couriers and Messengers,24730
GU,Guam,"Dispatchers, Except Police, Fire, and Ambulance",29810
GU,Guam,Postal Service Clerks,47880
GU,Guam,Postal Service Mail Carriers,49670
GU,Guam,"Production, Planning, and Expediting Clerks",39670
GU,Guam,"Shipping, Receiving, and Traffic Clerks",26950
GU,Guam,Stock Clerks and Order Fillers,21980
GU,Guam,Executive Secretaries and Executive Administrative Assistants,33950
GU,Guam,Legal Secretaries,35870
GU,Guam,Medical Secretaries,31140
GU,Guam,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",33140
GU,Guam,Computer Operators,33230
GU,Guam,Data Entry Keyers,30210
GU,Guam,Insurance Claims and Policy Processing Clerks,25360
GU,Guam,"Office Clerks, General",22420
GU,Guam,"Office and Administrative Support Workers, All Other",35640
GU,Guam,"Farming, Fishing, and Forestry Occupations",27800
GU,Guam,Construction and Extraction Occupations,30450
GU,Guam,First-Line Supervisors of Construction Trades and Extraction Workers,45010
GU,Guam,Carpenters,30190
GU,Guam,Cement Masons and Concrete Finishers,29670
GU,Guam,Construction Laborers,22890
GU,Guam,Operating Engineers and Other Construction Equipment Operators,35510
GU,Guam,Electricians,37320
GU,Guam,"Painters, Construction and Maintenance",29460
GU,Guam,"Plumbers, Pipefitters, and Steamfitters",34700
GU,Guam,Reinforcing Iron and Rebar Workers,30600
GU,Guam,Sheet Metal Workers,33610
GU,Guam,Structural Iron and Steel Workers,29150
GU,Guam,Helpers--Electricians,25600
GU,Guam,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",21510
GU,Guam,"Helpers, Construction Trades, All Other",21570
GU,Guam,"Installation, Maintenance, and Repair Occupations",33940
GU,Guam,"First-Line Supervisors of Mechanics, Installers, and Repairers",50360
GU,Guam,"Computer, Automated Teller, and Office Machine Repairers",30130
GU,Guam,"Telecommunications Equipment Installers and Repairers, Except Line Installers",37980
GU,Guam,Electronic Home Entertainment Equipment Installers and Repairers,21170
GU,Guam,Security and Fire Alarm Systems Installers,29240
GU,Guam,Automotive Body and Related Repairers,24980
GU,Guam,Automotive Service Technicians and Mechanics,28780
GU,Guam,Bus and Truck Mechanics and Diesel Engine Specialists,35160
GU,Guam,"Mobile Heavy Equipment Mechanics, Except Engines",37050
GU,Guam,Tire Repairers and Changers,23740
GU,Guam,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",36790
GU,Guam,Electrical Power-Line Installers and Repairers,45370
GU,Guam,Telecommunications Line Installers and Repairers,*
GU,Guam,"Maintenance and Repair Workers, General",28630
GU,Guam,"Helpers--Installation, Maintenance, and Repair Workers",21180
GU,Guam,"Installation, Maintenance, and Repair Workers, All Other",45810
GU,Guam,Production Occupations,29750
GU,Guam,First-Line Supervisors of Production and Operating Workers,49170
GU,Guam,Structural Metal Fabricators and Fitters,29530
GU,Guam,"Assemblers and Fabricators, All Other",23630
GU,Guam,Bakers,19850
GU,Guam,Butchers and Meat Cutters,25010
GU,Guam,"Welders, Cutters, Solderers, and Brazers",36670
GU,Guam,Printing Press Operators,27140
GU,Guam,Laundry and Dry-Cleaning Workers,18980
GU,Guam,Water and Wastewater Treatment Plant and System Operators,39490
GU,Guam,"Inspectors, Testers, Sorters, Samplers, and Weighers",31610
GU,Guam,Packaging and Filling Machine Operators and Tenders,21680
GU,Guam,"Painters, Transportation Equipment",32860
GU,Guam,Helpers--Production Workers,22780
GU,Guam,Transportation and Material Moving Occupations,28370
GU,Guam,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",37120
GU,Guam,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,34350
GU,Guam,Airfield Operations Specialists,*
GU,Guam,"Bus Drivers, Transit and Intercity",19790
GU,Guam,"Bus Drivers, School or Special Client",31390
GU,Guam,Driver/Sales Workers,20360
GU,Guam,Heavy and Tractor-Trailer Truck Drivers,28950
GU,Guam,Light Truck or Delivery Services Drivers,21690
GU,Guam,Taxi Drivers and Chauffeurs,19630
GU,Guam,"Motor Vehicle Operators, All Other",43270
GU,Guam,Automotive and Watercraft Service Attendants,20290
GU,Guam,Transportation Inspectors,*
GU,Guam,Crane and Tower Operators,38750
GU,Guam,Excavating and Loading Machine and Dragline Operators,32170
GU,Guam,Industrial Truck and Tractor Operators,30170
GU,Guam,Cleaners of Vehicles and Equipment,19930
GU,Guam,"Laborers and Freight, Stock, and Material Movers, Hand",23180
GU,Guam,"Packers and Packagers, Hand",19510
GU,Guam,Refuse and Recyclable Material Collectors,20670
PR,Puerto Rico,All Occupations,28740
PR,Puerto Rico,Management Occupations,72210
PR,Puerto Rico,Chief Executives,106400
PR,Puerto Rico,General and Operations Managers,79040
PR,Puerto Rico,Advertising and Promotions Managers,77690
PR,Puerto Rico,Marketing Managers,82100
PR,Puerto Rico,Sales Managers,81720
PR,Puerto Rico,Public Relations and Fundraising Managers,61130
PR,Puerto Rico,Administrative Services Managers,56610
PR,Puerto Rico,Computer and Information Systems Managers,79020
PR,Puerto Rico,Financial Managers,82140
PR,Puerto Rico,Industrial Production Managers,106120
PR,Puerto Rico,Purchasing Managers,75510
PR,Puerto Rico,"Transportation, Storage, and Distribution Managers",78430
PR,Puerto Rico,Compensation and Benefits Managers,77160
PR,Puerto Rico,Human Resources Managers,70020
PR,Puerto Rico,Training and Development Managers,66670
PR,Puerto Rico,Construction Managers,64550
PR,Puerto Rico,"Education Administrators, Preschool and Childcare Center/Program",34710
PR,Puerto Rico,"Education Administrators, Elementary and Secondary School",48860
PR,Puerto Rico,"Education Administrators, Postsecondary",57770
PR,Puerto Rico,"Education Administrators, All Other",98370
PR,Puerto Rico,Architectural and Engineering Managers,97740
PR,Puerto Rico,Food Service Managers,30640
PR,Puerto Rico,Funeral Service Managers,37240
PR,Puerto Rico,Lodging Managers,61000
PR,Puerto Rico,Medical and Health Services Managers,73230
PR,Puerto Rico,Postmasters and Mail Superintendents,78680
PR,Puerto Rico,"Property, Real Estate, and Community Association Managers",57210
PR,Puerto Rico,Social and Community Service Managers,38950
PR,Puerto Rico,Emergency Management Directors,36400
PR,Puerto Rico,"Managers, All Other",61510
PR,Puerto Rico,Business and Financial Operations Occupations,38460
PR,Puerto Rico,"Buyers and Purchasing Agents, Farm Products",45400
PR,Puerto Rico,"Wholesale and Retail Buyers, Except Farm Products",21430
PR,Puerto Rico,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",37240
PR,Puerto Rico,"Claims Adjusters, Examiners, and Investigators",41660
PR,Puerto Rico,"Insurance Appraisers, Auto Damage",38810
PR,Puerto Rico,Compliance Officers,44400
PR,Puerto Rico,Cost Estimators,37230
PR,Puerto Rico,Human Resources Specialists,35920
PR,Puerto Rico,Labor Relations Specialists,36750
PR,Puerto Rico,Logisticians,48100
PR,Puerto Rico,Management Analysts,53190
PR,Puerto Rico,"Meeting, Convention, and Event Planners",24700
PR,Puerto Rico,"Compensation, Benefits, and Job Analysis Specialists",39130
PR,Puerto Rico,Training and Development Specialists,41610
PR,Puerto Rico,Market Research Analysts and Marketing Specialists,35550
PR,Puerto Rico,"Business Operations Specialists, All Other",36600
PR,Puerto Rico,Accountants and Auditors,36500
PR,Puerto Rico,Appraisers and Assessors of Real Estate,28750
PR,Puerto Rico,Budget Analysts,47740
PR,Puerto Rico,Credit Analysts,40030
PR,Puerto Rico,Financial Analysts,56090
PR,Puerto Rico,Personal Financial Advisors,38210
PR,Puerto Rico,Insurance Underwriters,49600
PR,Puerto Rico,Financial Examiners,44990
PR,Puerto Rico,Credit Counselors,41980
PR,Puerto Rico,Loan Officers,34240
PR,Puerto Rico,"Tax Examiners and Collectors, and Revenue Agents",24130
PR,Puerto Rico,Tax Preparers,32040
PR,Puerto Rico,"Financial Specialists, All Other",36190
PR,Puerto Rico,Computer and Mathematical Occupations,44210
PR,Puerto Rico,Computer Systems Analysts,45220
PR,Puerto Rico,Information Security Analysts,44980
PR,Puerto Rico,Computer Programmers,46750
PR,Puerto Rico,"Software Developers, Applications",55480
PR,Puerto Rico,"Software Developers, Systems Software",67530
PR,Puerto Rico,Web Developers,37500
PR,Puerto Rico,Database Administrators,51530
PR,Puerto Rico,Network and Computer Systems Administrators,48970
PR,Puerto Rico,Computer Network Architects,50530
PR,Puerto Rico,Computer User Support Specialists,31870
PR,Puerto Rico,Computer Network Support Specialists,41680
PR,Puerto Rico,"Computer Occupations, All Other",60260
PR,Puerto Rico,Operations Research Analysts,53780
PR,Puerto Rico,Statisticians,37680
PR,Puerto Rico,Architecture and Engineering Occupations,55320
PR,Puerto Rico,"Architects, Except Landscape and Naval",53090
PR,Puerto Rico,Surveyors,34390
PR,Puerto Rico,Aerospace Engineers,64170
PR,Puerto Rico,Chemical Engineers,60640
PR,Puerto Rico,Civil Engineers,56930
PR,Puerto Rico,Computer Hardware Engineers,68320
PR,Puerto Rico,Electrical Engineers,64700
PR,Puerto Rico,"Electronics Engineers, Except Computer",82140
PR,Puerto Rico,Environmental Engineers,62780
PR,Puerto Rico,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",54860
PR,Puerto Rico,Industrial Engineers,71110
PR,Puerto Rico,Mechanical Engineers,51450
PR,Puerto Rico,"Engineers, All Other",54150
PR,Puerto Rico,Architectural and Civil Drafters,28350
PR,Puerto Rico,Electrical and Electronics Drafters,41170
PR,Puerto Rico,Mechanical Drafters,35430
PR,Puerto Rico,"Drafters, All Other",29150
PR,Puerto Rico,Civil Engineering Technicians,25510
PR,Puerto Rico,Electrical and Electronics Engineering Technicians,42010
PR,Puerto Rico,Electro-Mechanical Technicians,49100
PR,Puerto Rico,Environmental Engineering Technicians,47200
PR,Puerto Rico,Industrial Engineering Technicians,41340
PR,Puerto Rico,Mechanical Engineering Technicians,31670
PR,Puerto Rico,"Engineering Technicians, Except Drafters, All Other",39200
PR,Puerto Rico,Surveying and Mapping Technicians,23260
PR,Puerto Rico,"Life, Physical, and Social Science Occupations",47430
PR,Puerto Rico,Soil and Plant Scientists,36620
PR,Puerto Rico,Biochemists and Biophysicists,*
PR,Puerto Rico,Microbiologists,50910
PR,Puerto Rico,Conservation Scientists,71420
PR,Puerto Rico,Epidemiologists,39290
PR,Puerto Rico,"Medical Scientists, Except Epidemiologists",55020
PR,Puerto Rico,"Life Scientists, All Other",57550
PR,Puerto Rico,Chemists,59620
PR,Puerto Rico,"Environmental Scientists and Specialists, Including Health",*
PR,Puerto Rico,"Geoscientists, Except Hydrologists and Geographers",86370
PR,Puerto Rico,"Physical Scientists, All Other",39780
PR,Puerto Rico,Economists,41460
